Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
56	L	TH	AE	AE	high_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	3.9650	B	NA	NA
57	G	T	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	git	AE	NaN	0	1	3.6501	B	NA	NA
58	D	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	3.7489	B	NA	NA
59	D	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	7.7774	B	NA	NA
60	L	P	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	lip	EH	NaN	0	0	3.7920	B	NA	NA
61	L	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	3.8031	B	NA	NA
62	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	didge	IH	NaN	1	1	3.2090	B	NA	NA
63	D	F	AE	IH	low_f0	high_f0	EH	IH	NaN	0	1	0	EH	diff	NaN	0	0	8.6088	B	NA	NA
64	L	TH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	5.0064	B	NA	NA
65	G	TH	AE	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	0	1.1205	B	NA	NA
66	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	12.0828	B	NA	NA
67	D	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dedge	EH	NaN	1	1	5.4958	B	NA	NA
68	L	P	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	lep	EH	NaN	1	1	3.8161	B	NA	NA
69	D	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	3.0759	B	NA	NA
70	L	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lath	AE	NaN	1	1	4.1432	B	NA	NA
71	L	TH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lith	IH	NaN	1	1	2.7440	B	NA	NA
72	D	D	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	dead	NaN	NaN	1	1	0.9617	B	NA	NA
73	L	P	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	3.4409	B	NA	NA
74	L	D	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	5.0797	B	NA	NA
75	D	JH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dadge	AE	NaN	1	1	3.7817	B	NA	NA
76	D	D	AE	IH	high_f0	high_f0	IH	AE	IH	1	0	0	did	AE	IH	0	1	13.0639	B	NA	NA
77	D	SH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	10.5793	B	NA	NA
78	G	T	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	8.2574	B	NA	NA
79	L	TH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	3.9144	B	NA	NA
80	D	F	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	0.7467	B	NA	NA
81	D	D	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	3.7148	B	NA	NA
82	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	1.0218	B	NA	NA
83	D	SH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	2.8965	B	NA	NA
84	L	P	IH	AE	low_f0	high_f0	IH	EH	NaN	1	0	0	lip	EH	NaN	0	0	3.6605	B	NA	NA
85	L	D	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	8.3971	B	NA	NA
86	L	D	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lid	IH	NaN	1	1	5.9408	B	NA	NA
87	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	18.2446	B	NA	NA
88	L	D	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	7.1321	B	NA	NA
89	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	3.3185	B	NA	NA
90	L	P	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lip	IH	NaN	1	1	4.7991	B	NA	NA
91	G	T	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gat	AE	NaN	1	1	3.9314	B	NA	NA
92	L	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	6.4711	B	NA	NA
93	G	G	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gag	AE	NaN	1	1	12.4204	B	NA	NA
94	L	TH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	leth	EH	NaN	1	1	7.1351	B	NA	NA
95	D	D	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dad	AE	NaN	1	1	3.2278	B	NA	NA
96	G	G	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	9.3469	B	NA	NA
97	L	D	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	9.4720	B	NA	NA
98	L	P	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	10.2986	B	NA	NA
99	G	G	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	4.5152	B	NA	NA
100	G	T	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	get	EH	NaN	1	1	2.6459	B	NA	NA
101	D	D	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	3.3894	B	NA	NA
102	G	T	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	git	AE	NaN	0	1	5.3082	B	NA	NA
103	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	2.7169	B	NA	NA
104	G	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	7.0932	B	NA	NA
105	L	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	5.0248	B	NA	NA
106	G	G	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gig	NaN	NaN	1	1	3.8341	B	NA	NA
107	L	P	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	2.9157	B	NA	NA
108	L	JH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	1.3431	B	NA	NA
109	D	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	4.2882	B	NA	NA
110	L	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	7.1313	B	NA	NA
